Mass,Treatment,Fraction,Day,RunNum,Intensity
19552.8,PD,pellet,23,24,19805.45
20171.6,PD,pellet,23,24,211655.2
20188.49,PD,pellet,23,24,3842636.61
20204.47,PD,pellet,23,24,286896.98
21262.92,PD,pellet,23,24,87415.17
21762.17,PD,pellet,23,24,1345454.33
23500.85,PD,pellet,23,24,16492.1
24106.02,PD,pellet,23,24,3530925.79
24123.03,PD,pellet,23,24,514330.77
24137.02,PD,pellet,23,24,485753.4
24265.92,PD,pellet,23,24,46431.24
24272.97,PD,pellet,23,24,267249.64
24297.98,PD,pellet,23,24,80046.86
24514.1,PD,pellet,23,24,1955454.05
24531.11,PD,pellet,23,24,163774.26
3065.21,PD,pellet,23,25,65751.58
3080.83,PD,pellet,23,25,8840.67
3108.56,PD,pellet,23,25,342003.19
3122.58,PD,pellet,23,25,536726.96
3143.87,PD,pellet,23,25,60990.7
3176.29,PD,pellet,23,25,2031460.53
3381.09,PD,pellet,23,25,109193.64
3420.71,PD,pellet,23,25,228335.49
3434.73,PD,pellet,23,25,218931.38
3504.77,PD,pellet,23,25,2804.84
3568.57,PD,pellet,23,25,2568809.6
3720.09,PD,pellet,23,25,58534.53
3753.1,PD,pellet,23,25,69415.44
3941.55,PD,pellet,23,25,66726.61
3948.08,PD,pellet,23,25,116244.83
4016.44,PD,pellet,23,25,62578.91
4025.68,PD,pellet,23,25,164562.83
4212.14,PD,pellet,23,25,31728.46
4215.57,PD,pellet,23,25,63756.39
4272.16,PD,pellet,23,25,444873.85
4316.51,PD,pellet,23,25,72808.49
4331.96,PD,pellet,23,25,58752.33
4368.18,PD,pellet,23,25,2290.01
4389.14,PD,pellet,23,25,48912.54
4396.25,PD,pellet,23,25,46396.41
4415.82,PD,pellet,23,25,57089.5
4429.92,PD,pellet,23,25,55325.61
4437.51,PD,pellet,23,25,48776.04
4445.22,PD,pellet,23,25,1561410.63
4459.26,PD,pellet,23,25,177328.69
4558.31,PD,pellet,23,25,745378.18
4579.33,PD,pellet,23,25,4104.2
4594.2,PD,pellet,23,25,119292.03
4656.92,PD,pellet,23,25,200124.47
4679.98,PD,pellet,23,25,318553.53
4705.37,PD,pellet,23,25,248318.89
4723.69,PD,pellet,23,25,49380.23
4739.62,PD,pellet,23,25,88483.86
4836.19,PD,pellet,23,25,49611.93
4837.1,PD,pellet,23,25,172829.21
4842.42,PD,pellet,23,25,88676.14
4866.26,PD,pellet,23,25,129591.92
4890.57,PD,pellet,23,25,482665.87
4894.92,PD,pellet,23,25,63082.32
4943.09,PD,pellet,23,25,138371.03
4948.21,PD,pellet,23,25,5490.97
4969.83,PD,pellet,23,25,1405464.8
5033.37,PD,pellet,23,25,39802.68
5068.65,PD,pellet,23,25,2800.05
5077.63,PD,pellet,23,25,5631.78
5082.97,PD,pellet,23,25,3616.9
5110.99,PD,pellet,23,25,480.21
5112.38,PD,pellet,23,25,90652.86
5123.02,PD,pellet,23,25,5185.07
5124.99,PD,pellet,23,25,1111.77
5139.01,PD,pellet,23,25,1847.26
5153.02,PD,pellet,23,25,1239.28
5165.95,PD,pellet,23,25,1956990.9
5329.02,PD,pellet,23,25,967997.19
5531.27,PD,pellet,23,25,92619.01
5764.24,PD,pellet,23,25,13311.83
5774.96,PD,pellet,23,25,34442.08
5839,PD,pellet,23,25,45416.03
5903.39,PD,pellet,23,25,271039.25
5977.59,PD,pellet,23,25,40495.69
6020.09,PD,pellet,23,25,18074.08
6040.11,PD,pellet,23,25,3316.46
6062.76,PD,pellet,23,25,31408.9
6070.47,PD,pellet,23,25,30804.38
6081.14,PD,pellet,23,25,65991.27
6085.78,PD,pellet,23,25,55674.9
6096.42,PD,pellet,23,25,78780.99
6120.5,PD,pellet,23,25,91764.75
6153.82,PD,pellet,23,25,76655.92
6169.41,PD,pellet,23,25,1139210.25
6173.18,PD,pellet,23,25,118732.13
6177.84,PD,pellet,23,25,47983.39
6184.15,PD,pellet,23,25,200997.8
6189.81,PD,pellet,23,25,136701.92
6195.15,PD,pellet,23,25,127730.67
6210.49,PD,pellet,23,25,40029.21
6271.63,PD,pellet,23,25,7196.32
6279.66,PD,pellet,23,25,9838.51
6295.66,PD,pellet,23,25,5429.55
6348.67,PD,pellet,23,25,52244.01
6375.34,PD,pellet,23,25,19973.53
6379,PD,pellet,23,25,3792.58
6397.52,PD,pellet,23,25,376824.39
6507.06,PD,pellet,23,25,211171.26
6511.56,PD,pellet,23,25,3155940.78
6523.05,PD,pellet,23,25,19107.52
6540.03,PD,pellet,23,25,6563.77
6556.1,PD,pellet,23,25,2433.49
6563.72,PD,pellet,23,25,145945.2
6600.79,PD,pellet,23,25,4378.96
6605.01,PD,pellet,23,25,8050.71
6610.63,PD,pellet,23,25,2089498.63
6614.83,PD,pellet,23,25,5439.86
6627.87,PD,pellet,23,25,25808.09
6643.89,PD,pellet,23,25,921717.05
6659.88,PD,pellet,23,25,298205.5
6675.88,PD,pellet,23,25,73472.35
6676.82,PD,pellet,23,25,308690.79
6682.86,PD,pellet,23,25,12456.91
6690.83,PD,pellet,23,25,335661.08
6691.89,PD,pellet,23,25,41768.05
6696.73,PD,pellet,23,25,8483.39
6704.17,PD,pellet,23,25,69897.49
6706.86,PD,pellet,23,25,28049.97
6712.71,PD,pellet,23,25,2578.07
6721.9,PD,pellet,23,25,5188.64
6733.89,PD,pellet,23,25,138602.02
6741.87,PD,pellet,23,25,133169.9
6749.89,PD,pellet,23,25,41727.43
6756.13,PD,pellet,23,25,126484.49
6757.85,PD,pellet,23,25,39358.22
6762.82,PD,pellet,23,25,60486.59
6765.89,PD,pellet,23,25,9065.91
6772.86,PD,pellet,23,25,14186.64
6780.87,PD,pellet,23,25,3834.3
6787.81,PD,pellet,23,25,7089.13
6796.9,PD,pellet,23,25,3756.71
6805.94,PD,pellet,23,25,37771.65
6806.02,PD,pellet,23,25,50442.53
6820.94,PD,pellet,23,25,8977.6
7054.75,PD,pellet,23,25,73580.95
7097.64,PD,pellet,23,25,129948.81
7249.77,PD,pellet,23,25,100120.8
7282.73,PD,pellet,23,25,35466.01
7726.95,PD,pellet,23,25,4154.64
8216.35,PD,pellet,23,25,84809.36
9035.61,PD,pellet,23,25,19366.9
9072.63,PD,pellet,23,25,35470.96
9086.39,PD,pellet,23,25,1123.35
9257.02,PD,pellet,23,25,2118.26
9267.26,PD,pellet,23,25,25727.12
9371.26,PD,pellet,23,25,3056.25
9373.99,PD,pellet,23,25,36526.03
9402.31,PD,pellet,23,25,55389.64
9757.62,PD,pellet,23,25,3549.53
9769.12,PD,pellet,23,25,497062.01
9822.67,PD,pellet,23,25,836.61
10075.81,PD,pellet,23,25,80071.6
10439.2,PD,pellet,23,25,43939.53
10467.19,PD,pellet,23,25,40053.96
11284.41,PD,pellet,23,25,470861.13
11299.41,PD,pellet,23,25,6919449.36
11313.42,PD,pellet,23,25,1667965.63
11341.43,PD,pellet,23,25,1415178.75
11673.85,PD,pellet,23,25,112126.24
12049.42,PD,pellet,23,25,6144419.86
12169.42,PD,pellet,23,25,65596.75
12376.4,PD,pellet,23,25,6456368.76
12610.3,PD,pellet,23,25,24190.69
13296.18,PD,pellet,23,25,858.46
13682.52,PD,pellet,23,25,79318.5
13690.42,PD,pellet,23,25,245163.03
13706.45,PD,pellet,23,25,427528.43
13721.59,PD,pellet,23,25,309126.88
13736.46,PD,pellet,23,25,653773.52
13750.63,PD,pellet,23,25,4116409.17
13765.53,PD,pellet,23,25,18109286.36
13780.67,PD,pellet,23,25,24476541.03
13795.53,PD,pellet,23,25,4985274.3
13808.65,PD,pellet,23,25,2845217.46
13822.67,PD,pellet,23,25,1910596.35
13837.65,PD,pellet,23,25,544313.2
13850.69,PD,pellet,23,25,173594.66
13878.56,PD,pellet,23,25,163486
13888.11,PD,pellet,23,25,3883729.36
13896.81,PD,pellet,23,25,1310493.52
13903.98,PD,pellet,23,25,6315242.88
13922.01,PD,pellet,23,25,754375.97
13927.5,PD,pellet,23,25,754772.76
13932.98,PD,pellet,23,25,105676.01
13943.13,PD,pellet,23,25,1036026.06
13964.95,PD,pellet,23,25,47810.14
13969.93,PD,pellet,23,25,55253.4
13976.15,PD,pellet,23,25,44175.37
13981.84,PD,pellet,23,25,29941.44
13990.13,PD,pellet,23,25,416283.85
13997.99,PD,pellet,23,25,2578003.5
14008.02,PD,pellet,23,25,12544190.76
14022.84,PD,pellet,23,25,588576.98
14037.03,PD,pellet,23,25,1118531.66
14050.04,PD,pellet,23,25,285848.72
14088.02,PD,pellet,23,25,548173.36
14178.1,PD,pellet,23,25,2641597.49
14191.94,PD,pellet,23,25,6783.88
14422.35,PD,pellet,23,25,1884289.51
14436.33,PD,pellet,23,25,1500717.49
14449.21,PD,pellet,23,25,7796028.53
14463.25,PD,pellet,23,25,2287645.89
14477.22,PD,pellet,23,25,14495483.28
14493.24,PD,pellet,23,25,256639129.1
14509.3,PD,pellet,23,25,40241092.59
14514.38,PD,pellet,23,25,6734495.58
14525.29,PD,pellet,23,25,11207439.35
14527.19,PD,pellet,23,25,191199.15
14531.34,PD,pellet,23,25,5056425.11
14536.36,PD,pellet,23,25,2770667.47
14546.28,PD,pellet,23,25,3236578.37
14554.72,PD,pellet,23,25,1010387.42
14569.73,PD,pellet,23,25,838164.69
14598.75,PD,pellet,23,25,2187441.86
14614.77,PD,pellet,23,25,46348213.97
14630.71,PD,pellet,23,25,8346236.3
14645.76,PD,pellet,23,25,1987051.84
14655.27,PD,pellet,23,25,14021113.06
14667.73,PD,pellet,23,25,348110.09
14672.44,PD,pellet,23,25,314349.75
14685.75,PD,pellet,23,25,61304.09
14776.82,PD,pellet,23,25,1503708.33
14885.59,PD,pellet,23,25,1243446.47
15046.54,PD,pellet,23,25,4707331.78
15062.89,PD,pellet,23,25,361516.61
15166.16,PD,pellet,23,25,7895.74
15222.71,PD,pellet,23,25,6902.21
15260.87,PD,pellet,23,25,110794.73
15275.74,PD,pellet,23,25,23647.28
15277.96,PD,pellet,23,25,275162.6
15280.87,PD,pellet,23,25,1695.07
15292.88,PD,pellet,23,25,500389.62
15309.68,PD,pellet,23,25,126907.57
15325.7,PD,pellet,23,25,75743.16
15341.71,PD,pellet,23,25,33707.47
15355.88,PD,pellet,23,25,37284.9
15372.68,PD,pellet,23,25,11498.62
15390.69,PD,pellet,23,25,17422.11
15404.69,PD,pellet,23,25,2536.52
15440.87,PD,pellet,23,25,3511.71
15456.31,PD,pellet,23,25,9089.97
15472.86,PD,pellet,23,25,2394.86
16930.73,PD,pellet,23,25,109632.18
17243.78,PD,pellet,23,25,2659085.95
17259.78,PD,pellet,23,25,407598.58
18107.31,PD,pellet,23,25,27881.5
18121.32,PD,pellet,23,25,66397.76
18135.35,PD,pellet,23,25,283862.2
18148.17,PD,pellet,23,25,222773.51
18163.27,PD,pellet,23,25,233146.39
18177.29,PD,pellet,23,25,1794391.32
18192.3,PD,pellet,23,25,3898397.12
18206.31,PD,pellet,23,25,6664465.86
18222.29,PD,pellet,23,25,1175182.79
18237.27,PD,pellet,23,25,120655.5
18248.21,PD,pellet,23,25,83421.69
18285.26,PD,pellet,23,25,49113.99
18365.36,PD,pellet,23,25,60918.43
18430.42,PD,pellet,23,25,116156.62
18445.44,PD,pellet,23,25,253651.21
18459.45,PD,pellet,23,25,600123.97
18468.43,PD,pellet,23,25,46570.78
18474.46,PD,pellet,23,25,832356.4
18489.48,PD,pellet,23,25,4855215.43
18503.49,PD,pellet,23,25,9521601.44
18518.52,PD,pellet,23,25,17090455.1
18534.49,PD,pellet,23,25,4336188.39
18546.44,PD,pellet,23,25,40343.59
18551.47,PD,pellet,23,25,1532849.37
18563.45,PD,pellet,23,25,108676.16
18568.48,PD,pellet,23,25,1099661.37
18573.63,PD,pellet,23,25,92651.68
18583.48,PD,pellet,23,25,946460.57
18598.49,PD,pellet,23,25,946178.61
18615.44,PD,pellet,23,25,230433.95
18680.5,PD,pellet,23,25,83771.13
18757.47,PD,pellet,23,25,81762.59
18770.44,PD,pellet,23,25,28144.38
18781.72,PD,pellet,23,25,27458.51
18805.49,PD,pellet,23,25,17241.52
18938.57,PD,pellet,23,25,1426.08
19689.88,PD,pellet,23,25,16494.08
20114.53,PD,pellet,23,25,207718.24
20126.49,PD,pellet,23,25,43855.11
20131.4,PD,pellet,23,25,197554.59
20143.38,PD,pellet,23,25,476481.66
20157.46,PD,pellet,23,25,706907.7
20171.6,PD,pellet,23,25,2585081.65
20188.49,PD,pellet,23,25,17579968.21
20204.47,PD,pellet,23,25,2927366.47
20219.5,PD,pellet,23,25,1974712.35
20229.6,PD,pellet,23,25,42166.37
20236.58,PD,pellet,23,25,537105.78
20244.63,PD,pellet,23,25,54745.26
20252.56,PD,pellet,23,25,152632.31
20268.45,PD,pellet,23,25,68337.57
20349.43,PD,pellet,23,25,85765.73
20761.2,PD,pellet,23,25,14338.89
21032.71,PD,pellet,23,25,28619.41
21134.38,PD,pellet,23,25,921.79
21262.92,PD,pellet,23,25,637963.97
21276.89,PD,pellet,23,25,20492.39
21288.75,PD,pellet,23,25,188385.18
21332.86,PD,pellet,23,25,183955.65
21695.09,PD,pellet,23,25,36186.9
21715.92,PD,pellet,23,25,128380.01
21730.02,PD,pellet,23,25,58823.93
21746.13,PD,pellet,23,25,296779.8
21762.17,PD,pellet,23,25,9067462.15
21778.97,PD,pellet,23,25,873268.92
21790.04,PD,pellet,23,25,82462.33
21805.19,PD,pellet,23,25,257810.07
21817.18,PD,pellet,23,25,22030.63
21824.89,PD,pellet,23,25,29437.24
21861.15,PD,pellet,23,25,233531.31
21901.86,PD,pellet,23,25,29120.73
21925.01,PD,pellet,23,25,585066.67
22066.96,PD,pellet,23,25,37829.16
22580.12,PD,pellet,23,25,18999.66
24106.02,PD,pellet,23,25,3258714.27
24123.03,PD,pellet,23,25,330626.14
24241.84,PD,pellet,23,25,62093.75
24330.96,PD,pellet,23,25,73285.05
24514.1,PD,pellet,23,25,2123877.71
24531.11,PD,pellet,23,25,151780.16
24916.35,PD,pellet,23,25,1470.12
27025.42,PD,pellet,23,25,13755.92
3016.52,PDAD,pellet,20,26,17392.52
3072.61,PDAD,pellet,20,26,43545.07
3092.78,PDAD,pellet,20,26,115134.36
3099.85,PDAD,pellet,20,26,132583.35
3538.85,PDAD,pellet,20,26,58639.9
3555.55,PDAD,pellet,20,26,98385.35
3585.77,PDAD,pellet,20,26,61639.16
3629.85,PDAD,pellet,20,26,128539.98
3633.42,PDAD,pellet,20,26,742.44
3678.17,PDAD,pellet,20,26,46038.93
3720.09,PDAD,pellet,20,26,78149.14
3788.48,PDAD,pellet,20,26,111982
3809.96,PDAD,pellet,20,26,8555.85
3838.67,PDAD,pellet,20,26,111440.37
3889.81,PDAD,pellet,20,26,181605.29
3917.02,PDAD,pellet,20,26,206458.85
3929.95,PDAD,pellet,20,26,50649.82
3945.61,PDAD,pellet,20,26,3306.85
3948.08,PDAD,pellet,20,26,36032.92
4002.6,PDAD,pellet,20,26,103786.44
4154.09,PDAD,pellet,20,26,14745.21
4170.88,PDAD,pellet,20,26,108346.58
4176.71,PDAD,pellet,20,26,208.4
4202.94,PDAD,pellet,20,26,8022.42
4208.89,PDAD,pellet,20,26,41153.29
4243.86,PDAD,pellet,20,26,115378.29
4260.2,PDAD,pellet,20,26,91897.86
4282.45,PDAD,pellet,20,26,87847.59
4288.9,PDAD,pellet,20,26,81811.39
4316.51,PDAD,pellet,20,26,81744.15
4325.7,PDAD,pellet,20,26,15027.13
4343.78,PDAD,pellet,20,26,105047.89
4362.2,PDAD,pellet,20,26,20275.61
4396.25,PDAD,pellet,20,26,123645.95
4445.22,PDAD,pellet,20,26,140767.08
4446.6,PDAD,pellet,20,26,1107.38
4511.28,PDAD,pellet,20,26,251614.68
4548.87,PDAD,pellet,20,26,1299.18
4555.99,PDAD,pellet,20,26,6718.9
4574.15,PDAD,pellet,20,26,524267.74
4577.98,PDAD,pellet,20,26,50.25
4583.86,PDAD,pellet,20,26,116591.65
4611.99,PDAD,pellet,20,26,285.36
4612.5,PDAD,pellet,20,26,383592.29
4626.36,PDAD,pellet,20,26,9640.62
4679.98,PDAD,pellet,20,26,145730.53
4684.09,PDAD,pellet,20,26,5494.42
4690.63,PDAD,pellet,20,26,315389.15
4695.98,PDAD,pellet,20,26,33038.32
4728.08,PDAD,pellet,20,26,174.3
4728.27,PDAD,pellet,20,26,162771.23
4761.09,PDAD,pellet,20,26,140.67
4765.39,PDAD,pellet,20,26,97744.98
4788.89,PDAD,pellet,20,26,569.89
4824.8,PDAD,pellet,20,26,89157.9
4825.76,PDAD,pellet,20,26,56631.79
4845.24,PDAD,pellet,20,26,1108.45
4913.24,PDAD,pellet,20,26,1359.74
4916.74,PDAD,pellet,20,26,21574.81
4925.58,PDAD,pellet,20,26,36914
4925.88,PDAD,pellet,20,26,473.7
4932.77,PDAD,pellet,20,26,78208.97
4940.89,PDAD,pellet,20,26,741.06
4954.9,PDAD,pellet,20,26,1245.38
4964.52,PDAD,pellet,20,26,71388.38
4968.92,PDAD,pellet,20,26,1078.72
4969.83,PDAD,pellet,20,26,1009159.25
4981.91,PDAD,pellet,20,26,376.25
4982.28,PDAD,pellet,20,26,45769.47
4989.35,PDAD,pellet,20,26,32033.06
5006.98,PDAD,pellet,20,26,159.62
5015.82,PDAD,pellet,20,26,38294.77
5073.61,PDAD,pellet,20,26,84890.62
5088.29,PDAD,pellet,20,26,6436.35
5092.94,PDAD,pellet,20,26,4189.13
5107.33,PDAD,pellet,20,26,9105.77
5110.99,PDAD,pellet,20,26,13605.27
5124.99,PDAD,pellet,20,26,30077.85
5139.01,PDAD,pellet,20,26,37752.65
5152.64,PDAD,pellet,20,26,75461.61
5153.02,PDAD,pellet,20,26,36882.6
5165.95,PDAD,pellet,20,26,753991.27
5167.01,PDAD,pellet,20,26,17378.8
5172.01,PDAD,pellet,20,26,289.1
5181.02,PDAD,pellet,20,26,11580.84
5195.03,PDAD,pellet,20,26,14790.86
5200.99,PDAD,pellet,20,26,604.56
5209.04,PDAD,pellet,20,26,7601.09
5215,PDAD,pellet,20,26,2070.94
5222.26,PDAD,pellet,20,26,3985.85
5229.02,PDAD,pellet,20,26,2994.65
5237.05,PDAD,pellet,20,26,2180.91
5241.99,PDAD,pellet,20,26,2754.7
5246.21,PDAD,pellet,20,26,72702.94
5251.05,PDAD,pellet,20,26,743.71
5257.03,PDAD,pellet,20,26,1624.48
5261.97,PDAD,pellet,20,26,371.3
5266.89,PDAD,pellet,20,26,1034
5271.05,PDAD,pellet,20,26,1135.52
5275.49,PDAD,pellet,20,26,6700.22
5280.36,PDAD,pellet,20,26,1279.49
5287.41,PDAD,pellet,20,26,1228.65
5294.92,PDAD,pellet,20,26,1414.02
5301.06,PDAD,pellet,20,26,395.62
5309.93,PDAD,pellet,20,26,557.03
5323.93,PDAD,pellet,20,26,591.59
5329.02,PDAD,pellet,20,26,621643.33
5333.76,PDAD,pellet,20,26,41788.12
5341.06,PDAD,pellet,20,26,249.2
5356.88,PDAD,pellet,20,26,243.02
5371.92,PDAD,pellet,20,26,763.76
5385.95,PDAD,pellet,20,26,274.93
5398.94,PDAD,pellet,20,26,125.94
5566.51,PDAD,pellet,20,26,1148.7
5576.24,PDAD,pellet,20,26,150316.3
5625.82,PDAD,pellet,20,26,83806.37
5802.61,PDAD,pellet,20,26,59326.55
5805.03,PDAD,pellet,20,26,70751.11
5820.03,PDAD,pellet,20,26,68365.62
5852.89,PDAD,pellet,20,26,62632.93
5878.83,PDAD,pellet,20,26,1111.09
5911.89,PDAD,pellet,20,26,39169.6
5938.14,PDAD,pellet,20,26,93187.06
6020.09,PDAD,pellet,20,26,5533.4
6037.46,PDAD,pellet,20,26,1474.21
6112.53,PDAD,pellet,20,26,550.43
6153.82,PDAD,pellet,20,26,70399.03
6163.48,PDAD,pellet,20,26,39061.6
6169.41,PDAD,pellet,20,26,1319656.76
6205.82,PDAD,pellet,20,26,52255.01
6210.49,PDAD,pellet,20,26,47391.5
6251.5,PDAD,pellet,20,26,34232.4
6263.66,PDAD,pellet,20,26,90092.45
6344.08,PDAD,pellet,20,26,1069.65
6507.06,PDAD,pellet,20,26,25191.67
6511.56,PDAD,pellet,20,26,3447941.81
6523.05,PDAD,pellet,20,26,2774.45
6540.03,PDAD,pellet,20,26,1419.96
6563.72,PDAD,pellet,20,26,61042.65
6584.61,PDAD,pellet,20,26,42996.97
6610.63,PDAD,pellet,20,26,2108882.19
6627.87,PDAD,pellet,20,26,736.18
6643.89,PDAD,pellet,20,26,59931.02
6659.88,PDAD,pellet,20,26,19674.25
6675.88,PDAD,pellet,20,26,3029.58
6691.89,PDAD,pellet,20,26,2483.64
6696.73,PDAD,pellet,20,26,1191.75
6706.86,PDAD,pellet,20,26,2242.61
6712.71,PDAD,pellet,20,26,269.34
6721.9,PDAD,pellet,20,26,877.11
6733.89,PDAD,pellet,20,26,14695.04
6739.81,PDAD,pellet,20,26,325854.46
6741.87,PDAD,pellet,20,26,2788.75
6747.13,PDAD,pellet,20,26,83506.37
6749.89,PDAD,pellet,20,26,6654.84
6757.85,PDAD,pellet,20,26,761.57
6765.89,PDAD,pellet,20,26,1325.59
6780.87,PDAD,pellet,20,26,682.97
6787.81,PDAD,pellet,20,26,2210.25
6792.53,PDAD,pellet,20,26,304.56
6801.73,PDAD,pellet,20,26,488.97
6805.94,PDAD,pellet,20,26,1775.21
6820.94,PDAD,pellet,20,26,924.74
6839.82,PDAD,pellet,20,26,213.27
6853.77,PDAD,pellet,20,26,139267.27
6876.73,PDAD,pellet,20,26,951.61
6894.96,PDAD,pellet,20,26,362.71
6920.02,PDAD,pellet,20,26,27378.27
6967.37,PDAD,pellet,20,26,165712.38
6989,PDAD,pellet,20,26,90.7
7021.94,PDAD,pellet,20,26,325440.65
7050.52,PDAD,pellet,20,26,124370.37
7097.64,PDAD,pellet,20,26,53014.05
7148.11,PDAD,pellet,20,26,964.5
7167.1,PDAD,pellet,20,26,2032.58
7212.63,PDAD,pellet,20,26,675.66
7263.53,PDAD,pellet,20,26,39445.21
7268.38,PDAD,pellet,20,26,4596.23
7278.3,PDAD,pellet,20,26,55064.01
7350.25,PDAD,pellet,20,26,122326.92
7373.75,PDAD,pellet,20,26,72653.98
7379.73,PDAD,pellet,20,26,43963.34
7400.73,PDAD,pellet,20,26,142.76
7489.45,PDAD,pellet,20,26,72421.23
7544.52,PDAD,pellet,20,26,73010.44
7559.83,PDAD,pellet,20,26,14116.29
7741.94,PDAD,pellet,20,26,2659.67
7806.54,PDAD,pellet,20,26,96334.82
7910,PDAD,pellet,20,26,2473.44
7937.71,PDAD,pellet,20,26,28032.58
8038.1,PDAD,pellet,20,26,717.55
8057.42,PDAD,pellet,20,26,65232.82
8102.47,PDAD,pellet,20,26,45.17
8143.36,PDAD,pellet,20,26,78453.31
8241.51,PDAD,pellet,20,26,2765.16
8458.58,PDAD,pellet,20,26,114137.57
8762.72,PDAD,pellet,20,26,26314.3
8837.69,PDAD,pellet,20,26,288.59
9086.39,PDAD,pellet,20,26,9823.58
9128.91,PDAD,pellet,20,26,1453.05
9252.24,PDAD,pellet,20,26,107948.6
9257.02,PDAD,pellet,20,26,18139.58
9271.99,PDAD,pellet,20,26,1278.09
9288,PDAD,pellet,20,26,1162.57
9299.01,PDAD,pellet,20,26,1430.12
9299.73,PDAD,pellet,20,26,44062.08
9309.94,PDAD,pellet,20,26,358.08
9347.02,PDAD,pellet,20,26,1521.15
9353.98,PDAD,pellet,20,26,142.64
9373.99,PDAD,pellet,20,26,73375.21
9386.29,PDAD,pellet,20,26,625.92
9402.31,PDAD,pellet,20,26,35061.33
9415.31,PDAD,pellet,20,26,1970.86
9433.21,PDAD,pellet,20,26,1795.03
9444.28,PDAD,pellet,20,26,2092.88
9454.23,PDAD,pellet,20,26,298.2
9475.2,PDAD,pellet,20,26,115.8
9491.22,PDAD,pellet,20,26,3145.13
9500.27,PDAD,pellet,20,26,326.52
9545.13,PDAD,pellet,20,26,450.46
9564.35,PDAD,pellet,20,26,927.54
9581.22,PDAD,pellet,20,26,417.54
9611.07,PDAD,pellet,20,26,68.14
9635.13,PDAD,pellet,20,26,170.18
9740.18,PDAD,pellet,20,26,362.83
10321.04,PDAD,pellet,20,26,39617.96
10439.2,PDAD,pellet,20,26,168505.99
10458.3,PDAD,pellet,20,26,19983.65
10522.21,PDAD,pellet,20,26,19368.79
10528.53,PDAD,pellet,20,26,3828.48
10636.71,PDAD,pellet,20,26,498.07
11299.41,PDAD,pellet,20,26,3282599.29
11341.43,PDAD,pellet,20,26,507284.34
11593.27,PDAD,pellet,20,26,544.72
11608.29,PDAD,pellet,20,26,646.34
11664.56,PDAD,pellet,20,26,56282.14
11688.26,PDAD,pellet,20,26,179.47
11720.13,PDAD,pellet,20,26,1180875.29
11815.77,PDAD,pellet,20,26,686584.94
11847.02,PDAD,pellet,20,26,59587.52
12049.42,PDAD,pellet,20,26,5012294.03
12376.4,PDAD,pellet,20,26,6511547.31
12531.68,PDAD,pellet,20,26,116483.51
12813.33,PDAD,pellet,20,26,22782.12
12875.93,PDAD,pellet,20,26,71029.49
12885,PDAD,pellet,20,26,406.08
13171.22,PDAD,pellet,20,26,30657.86
13296.18,PDAD,pellet,20,26,4497.78
13706.45,PDAD,pellet,20,26,131153.6
13721.59,PDAD,pellet,20,26,346039.3
13736.46,PDAD,pellet,20,26,745194.37
13750.63,PDAD,pellet,20,26,4777593.5
13765.53,PDAD,pellet,20,26,18513034.66
13780.67,PDAD,pellet,20,26,24423581.57
13795.53,PDAD,pellet,20,26,7123052.31
13808.65,PDAD,pellet,20,26,4439963.44
13822.67,PDAD,pellet,20,26,2828141.14
13837.65,PDAD,pellet,20,26,672043.24
13888.11,PDAD,pellet,20,26,5840497.25
13896.81,PDAD,pellet,20,26,1684855.38
13903.98,PDAD,pellet,20,26,5933582.75
13922.01,PDAD,pellet,20,26,1172160.49
13927.5,PDAD,pellet,20,26,974413.49
13943.13,PDAD,pellet,20,26,839938.6
13950.94,PDAD,pellet,20,26,193470.86
13969.93,PDAD,pellet,20,26,1427697.96
13997.99,PDAD,pellet,20,26,4213950.4
14008.02,PDAD,pellet,20,26,17942191.96
14022.84,PDAD,pellet,20,26,1810514.87
14037.03,PDAD,pellet,20,26,3867403.82
14050.04,PDAD,pellet,20,26,1238140.95
14077.97,PDAD,pellet,20,26,499142.23
14088.02,PDAD,pellet,20,26,4666151.1
14121.2,PDAD,pellet,20,26,539226.14
14132.58,PDAD,pellet,20,26,362492.73
14168.93,PDAD,pellet,20,26,420933.81
14178.1,PDAD,pellet,20,26,2393901.81
14296.61,PDAD,pellet,20,26,1812752.72
14356.08,PDAD,pellet,20,26,23892.49
14422.35,PDAD,pellet,20,26,2473315.65
14436.33,PDAD,pellet,20,26,1809000.09
14449.21,PDAD,pellet,20,26,7209759.61
14463.25,PDAD,pellet,20,26,2845687.05
14477.22,PDAD,pellet,20,26,13539577.48
14481.71,PDAD,pellet,20,26,436043.54
14493.24,PDAD,pellet,20,26,225230660.7
14509.3,PDAD,pellet,20,26,43704009.1
14525.29,PDAD,pellet,20,26,15990336.83
14536.36,PDAD,pellet,20,26,5598904.52
14546.28,PDAD,pellet,20,26,7748442.45
14554.72,PDAD,pellet,20,26,4706707.24
14563.25,PDAD,pellet,20,26,738920.57
14569.73,PDAD,pellet,20,26,8783781.82
14584.72,PDAD,pellet,20,26,3767254.21
14598.75,PDAD,pellet,20,26,12298320.84
14614.77,PDAD,pellet,20,26,199629842.2
14630.71,PDAD,pellet,20,26,35188907.36
14645.76,PDAD,pellet,20,26,16100209.24
14655.27,PDAD,pellet,20,26,13261735.27
14667.73,PDAD,pellet,20,26,8528748.33
14672.44,PDAD,pellet,20,26,536156.83
14685.75,PDAD,pellet,20,26,2248448.51
